lat,lon,heatDays,extraDays
69.5,64.375,6,3.0
69.5,65.625,5,2.0
69.5,66.875,7,4.0
69.5,68.125,6,3.0
69.5,69.375,6,3.0
69.5,70.625,6,3.0
69.5,71.87500000000001,6,3.0
69.5,73.125,4,1.0
69.5,74.375,4,1.0
69.5,75.625,4,1.0
69.5,76.875,3,0.0
69.5,78.125,3,0.0
69.5,79.375,3,0.0
69.5,80.625,3,0.0
69.5,81.875,3,0.0
69.5,83.12500000000001,3,0.0
69.5,84.375,3,0.0
69.5,85.625,3,0.0
69.5,86.875,3,0.0
69.5,88.125,4,1.0
69.5,89.375,4,1.0
69.5,90.625,6,3.0
69.5,91.875,5,2.0
69.5,93.125,5,2.0
69.5,94.37500000000001,5,2.0
69.5,95.625,4,1.0
69.5,96.875,4,1.0
69.5,98.125,4,1.0
69.5,99.375,4,1.0
69.5,100.625,5,2.0
69.5,101.875,5,2.0
69.5,103.125,5,2.0
69.5,104.375,5,2.0
69.5,105.62500000000001,5,2.0
69.5,106.875,7,4.0
69.5,108.125,7,4.0
69.5,109.375,7,4.0
69.5,110.625,7,4.0
69.5,111.875,8,5.0
69.5,113.125,8,5.0
69.5,114.375,7,4.0
69.5,115.62500000000001,8,5.0
69.5,116.87500000000001,9,6.0
69.5,118.125,9,6.0
69.5,119.375,10,7.0
69.5,120.625,11,8.0
69.5,121.875,8,5.0
69.5,123.125,6,3.0
69.5,124.375,5,2.0
69.5,125.625,5,2.0
69.5,126.875,5,2.0
69.5,128.125,5,2.0
69.5,129.375,7,4.0
69.5,130.625,9,6.0
69.5,131.875,9,6.0
69.5,133.12500000000003,8,5.0
69.5,134.375,7,4.0
69.5,135.625,7,4.0
69.5,136.875,7,4.0
69.5,138.125,6,3.0
69.5,139.375,7,4.0
69.5,140.625,7,4.0
69.5,141.875,7,4.0
69.5,143.125,7,4.0
69.5,144.375,7,4.0
69.5,145.625,7,4.0
69.5,146.875,7,4.0
69.5,148.125,6,3.0
69.5,149.375,5,2.0
69.5,150.625,4,1.0
69.5,151.875,4,1.0
69.5,153.125,4,1.0
69.5,154.375,4,1.0
69.5,155.625,4,1.0
69.5,156.875,5,2.0
69.5,158.125,6,3.0
69.5,159.375,7,4.0
69.5,160.625,11,8.0
69.5,161.875,11,8.0
69.5,163.125,11,8.0
69.5,164.375,11,8.0
69.5,165.625,10,7.0
69.5,166.875,14,11.0
69.5,168.125,15,12.0
69.5,169.375,16,13.0
69.5,170.625,16,13.0
69.5,171.875,16,13.0
69.5,173.125,14,11.0
69.5,174.375,12,9.0
69.5,175.625,11,8.0
69.5,176.87500000000003,11,8.0
69.5,178.125,11,8.0
69.5,179.375,14,11.0
69.5,180.625,14,11.0
69.5,181.875,13,10.0
69.5,183.125,13,10.0
69.5,184.375,14,11.0
69.5,185.625,14,11.0
69.5,186.875,14,11.0
69.5,188.125,12,9.0
69.5,189.375,11,8.0
69.5,190.625,12,9.0
69.5,191.875,12,9.0
69.5,193.125,10,7.0
69.5,194.375,16,13.0
69.5,195.625,18,15.0
69.5,196.875,18,15.0
69.5,198.125,17,14.0
69.5,199.37500000000003,18,15.0
69.5,200.625,16,13.0
69.5,201.875,16,13.0
69.5,203.125,13,10.0
69.5,204.375,13,10.0
69.5,205.625,13,10.0
69.5,206.875,13,10.0
69.5,208.125,14,11.0
69.5,209.375,14,11.0
69.5,210.625,14,11.0
69.5,211.875,15,12.0
69.5,213.125,15,12.0
69.5,214.375,15,12.0
69.5,215.625,15,12.0
69.5,216.875,15,12.0
69.5,218.125,15,12.0
69.5,219.375,14,11.0
69.5,220.625,15,12.0
69.5,221.87500000000003,17,14.0
69.5,223.125,17,14.0
69.5,224.375,17,14.0
69.5,225.625,17,14.0
69.5,226.875,19,16.0
69.5,228.125,19,16.0
69.5,229.375,18,15.0
69.5,230.62499999999997,18,15.0
69.5,231.875,17,14.0
69.5,233.12500000000003,16,13.0
69.5,234.375,16,13.0
69.5,235.62500000000003,17,14.0
69.5,236.875,17,14.0
69.5,238.12500000000003,18,15.0
69.5,239.375,19,16.0
69.5,240.62500000000003,18,15.0
69.5,241.875,19,16.0
69.5,243.12500000000003,18,15.0
69.5,244.375,15,12.0
69.5,245.625,14,11.0
69.5,246.875,15,12.0
69.5,248.125,13,10.0
69.5,249.37499999999997,12,9.0
69.5,250.625,11,8.0
69.5,251.87499999999997,8,5.0
69.5,253.125,7,4.0
69.5,254.37500000000003,7,4.0
69.5,255.625,7,4.0
69.5,256.875,8,5.0
69.5,258.125,9,6.0
69.5,259.375,9,6.0
69.5,260.625,9,6.0
69.5,261.875,8,5.0
69.5,263.125,8,5.0
69.5,264.375,7,4.0
69.5,265.625,7,4.0
69.5,266.875,6,3.0
69.5,268.125,5,2.0
69.5,269.375,5,2.0
69.5,270.625,5,2.0
69.5,271.875,6,3.0
69.5,273.125,6,3.0
69.5,274.375,7,4.0
69.5,275.625,8,5.0
69.5,276.875,7,4.0
69.5,278.125,8,5.0
69.5,279.375,9,6.0
69.5,280.625,10,7.0
69.5,281.875,12,9.0
69.5,283.125,11,8.0
69.5,284.375,10,7.0
69.5,285.625,10,7.0
69.5,286.875,10,7.0
69.5,288.125,10,7.0
69.5,289.375,9,6.0
69.5,290.625,8,5.0
69.5,291.875,8,5.0
69.5,293.125,6,3.0
69.5,294.375,6,3.0
69.5,295.625,4,1.0
69.5,296.875,4,1.0
69.5,298.125,4,1.0
69.5,299.37500000000006,3,0.0
69.5,300.625,3,0.0
69.5,301.875,3,0.0
69.5,303.125,4,1.0
69.5,304.375,4,1.0
69.5,305.625,4,1.0
69.5,306.875,3,0.0
69.5,308.125,3,0.0
69.5,309.375,3,0.0
69.5,310.625,3,0.0
69.5,311.875,6,3.0
69.5,313.125,6,3.0
69.5,314.375,0,-3.0
69.5,315.625,0,-3.0
69.5,316.875,0,-3.0
69.5,318.125,0,-3.0
69.5,319.375,0,-3.0
69.5,320.62500000000006,0,-3.0
69.5,321.875,0,-3.0
69.5,323.125,0,-3.0
69.5,324.375,0,-3.0
69.5,325.625,0,-3.0
69.5,326.875,0,-3.0
69.5,328.125,0,-3.0
69.5,329.375,0,-3.0
69.5,330.625,0,-3.0
69.5,331.875,0,-3.0
69.5,333.125,1,-2.0
69.5,334.375,2,-1.0
69.5,335.625,2,-1.0
69.5,336.875,3,0.0
69.5,338.125,3,0.0
69.5,339.375,2,-1.0
69.5,340.625,2,-1.0
69.5,341.875,2,-1.0
69.5,343.125,2,-1.0
69.5,344.37500000000006,2,-1.0
69.5,345.625,2,-1.0
69.5,346.875,5,2.0
69.5,348.125,5,2.0
69.5,349.375,5,2.0
69.5,350.625,5,2.0
69.5,351.875,7,4.0
69.5,353.125,7,4.0
69.5,354.375,8,5.0
69.5,355.625,8,5.0
69.5,356.875,8,5.0
69.5,358.125,8,5.0
69.5,359.375,8,5.0
70.5,0.625,6,3.0
70.5,1.8749999999999998,6,3.0
70.5,3.125,6,3.0
70.5,4.375,6,3.0
70.5,5.625,6,3.0
70.5,6.875,5,2.0
70.5,8.125,4,1.0
70.5,9.375,4,1.0
70.5,10.625,3,0.0
70.5,11.875,2,-1.0
70.5,13.125000000000002,2,-1.0
70.5,14.375,2,-1.0
70.5,15.625000000000002,1,-2.0
70.5,16.875,1,-2.0
70.5,18.125,2,-1.0
70.5,19.375,2,-1.0
70.5,20.625,3,0.0
70.5,21.875,3,0.0
70.5,23.125,2,-1.0
70.5,24.375,2,-1.0
70.5,25.625,3,0.0
70.5,26.875,5,2.0
70.5,28.125,5,2.0
70.5,29.375,5,2.0
70.5,30.625000000000004,5,2.0
70.5,31.875000000000004,5,2.0
70.5,33.125,6,3.0
70.5,34.375,7,4.0
70.5,35.625,8,5.0
70.5,36.875,10,7.0
70.5,38.125,10,7.0
70.5,39.375,10,7.0
70.5,40.625,10,7.0
70.5,41.875,9,6.0
70.5,43.125,9,6.0
70.5,44.375,11,8.0
70.5,45.625,12,9.0
70.5,46.875,10,7.0
70.5,48.125,11,8.0
70.5,49.375,11,8.0
70.5,50.625,11,8.0
70.5,51.875,10,7.0
70.5,53.125,8,5.0
70.5,54.375,9,6.0
70.5,55.625,9,6.0
70.5,56.875,9,6.0
70.5,58.125,8,5.0
70.5,59.37499999999999,8,5.0
70.5,60.62499999999999,7,4.0
70.5,61.87500000000001,6,3.0
70.5,63.12500000000001,5,2.0
70.5,64.375,5,2.0
70.5,65.625,5,2.0
70.5,66.875,6,3.0
70.5,68.125,6,3.0
70.5,69.375,8,5.0
70.5,70.625,7,4.0
70.5,71.87500000000001,6,3.0
70.5,73.125,5,2.0
70.5,74.375,4,1.0
70.5,75.625,3,0.0
70.5,76.875,3,0.0
70.5,78.125,3,0.0
70.5,79.375,3,0.0
70.5,80.625,3,0.0
70.5,81.875,3,0.0
70.5,83.12500000000001,3,0.0
70.5,84.375,3,0.0
70.5,85.625,3,0.0
70.5,86.875,3,0.0
70.5,88.125,3,0.0
70.5,89.375,4,1.0
70.5,90.625,4,1.0
70.5,91.875,5,2.0
70.5,93.125,5,2.0
70.5,94.37500000000001,5,2.0
70.5,95.625,4,1.0
70.5,96.875,4,1.0
70.5,98.125,4,1.0
70.5,99.375,4,1.0
70.5,100.625,4,1.0
70.5,101.875,4,1.0
70.5,103.125,5,2.0
70.5,104.375,5,2.0
70.5,105.62500000000001,5,2.0
70.5,106.875,9,6.0
70.5,108.125,10,7.0
70.5,109.375,9,6.0
70.5,110.625,8,5.0
70.5,111.875,8,5.0
70.5,113.125,8,5.0
70.5,114.375,9,6.0
70.5,115.62500000000001,10,7.0
70.5,116.87500000000001,12,9.0
70.5,118.125,10,7.0
70.5,119.375,10,7.0
70.5,120.625,11,8.0
70.5,121.875,10,7.0
70.5,123.125,8,5.0
70.5,124.375,6,3.0
70.5,125.625,5,2.0
70.5,126.875,6,3.0
70.5,128.125,7,4.0
70.5,129.375,8,5.0
70.5,130.625,8,5.0
70.5,131.875,10,7.0
70.5,133.12500000000003,8,5.0
70.5,134.375,8,5.0
70.5,135.625,8,5.0
70.5,136.875,7,4.0
70.5,138.125,6,3.0
70.5,139.375,6,3.0
70.5,140.625,6,3.0
70.5,141.875,8,5.0
70.5,143.125,7,4.0
70.5,144.375,7,4.0
70.5,145.625,7,4.0
70.5,146.875,7,4.0
70.5,148.125,7,4.0
70.5,149.375,5,2.0
70.5,150.625,4,1.0
70.5,151.875,4,1.0
70.5,153.125,4,1.0
70.5,154.375,4,1.0
70.5,155.625,5,2.0
70.5,156.875,7,4.0
70.5,158.125,7,4.0
70.5,159.375,9,6.0
70.5,160.625,9,6.0
70.5,161.875,12,9.0
70.5,163.125,12,9.0
70.5,164.375,13,10.0
70.5,165.625,13,10.0
70.5,166.875,12,9.0
70.5,168.125,12,9.0
70.5,169.375,13,10.0
70.5,170.625,13,10.0
70.5,171.875,12,9.0
70.5,173.125,12,9.0
70.5,174.375,12,9.0
70.5,175.625,13,10.0
70.5,176.87500000000003,12,9.0
70.5,178.125,12,9.0
70.5,179.375,12,9.0
70.5,180.625,12,9.0
70.5,181.875,13,10.0
70.5,183.125,13,10.0
70.5,184.375,14,11.0
70.5,185.625,14,11.0
70.5,186.875,13,10.0
70.5,188.125,12,9.0
70.5,189.375,12,9.0
70.5,190.625,12,9.0
70.5,191.875,11,8.0
70.5,193.125,11,8.0
70.5,194.375,13,10.0
70.5,195.625,17,14.0
70.5,196.875,18,15.0
70.5,198.125,18,15.0
70.5,199.37500000000003,16,13.0
70.5,200.625,16,13.0
70.5,201.875,16,13.0
70.5,203.125,15,12.0
70.5,204.375,14,11.0
70.5,205.625,14,11.0
70.5,206.875,14,11.0
70.5,208.125,14,11.0
70.5,209.375,15,12.0
70.5,210.625,15,12.0
70.5,211.875,14,11.0
70.5,213.125,14,11.0
70.5,214.375,14,11.0
70.5,215.625,15,12.0
70.5,216.875,16,13.0
70.5,218.125,16,13.0
70.5,219.375,16,13.0
70.5,220.625,16,13.0
70.5,221.87500000000003,17,14.0
70.5,223.125,17,14.0
70.5,224.375,17,14.0
70.5,225.625,17,14.0
70.5,226.875,19,16.0
70.5,228.125,19,16.0
70.5,229.375,18,15.0
70.5,230.62499999999997,18,15.0
70.5,231.875,16,13.0
70.5,233.12500000000003,16,13.0
70.5,234.375,16,13.0
70.5,235.62500000000003,17,14.0
70.5,236.875,17,14.0
70.5,238.12500000000003,17,14.0
70.5,239.375,19,16.0
70.5,240.62500000000003,16,13.0
70.5,241.875,15,12.0
70.5,243.12500000000003,15,12.0
70.5,244.375,15,12.0
70.5,245.625,16,13.0
70.5,246.875,14,11.0
70.5,248.125,11,8.0
70.5,249.37499999999997,10,7.0
70.5,250.625,10,7.0
70.5,251.87499999999997,7,4.0
70.5,253.125,7,4.0
70.5,254.37500000000003,7,4.0
70.5,255.625,7,4.0
70.5,256.875,7,4.0
70.5,258.125,7,4.0
70.5,259.375,8,5.0
70.5,260.625,7,4.0
70.5,261.875,5,2.0
70.5,263.125,6,3.0
70.5,264.375,6,3.0
70.5,265.625,6,3.0
70.5,266.875,6,3.0
70.5,268.125,6,3.0
70.5,269.375,7,4.0
70.5,270.625,8,5.0
70.5,271.875,8,5.0
70.5,273.125,8,5.0
70.5,274.375,8,5.0
70.5,275.625,8,5.0
70.5,276.875,9,6.0
70.5,278.125,8,5.0
70.5,279.375,8,5.0
70.5,280.625,8,5.0
70.5,281.875,8,5.0
70.5,283.125,8,5.0
70.5,284.375,8,5.0
70.5,285.625,8,5.0
70.5,286.875,8,5.0
70.5,288.125,7,4.0
70.5,289.375,6,3.0
70.5,290.625,6,3.0
70.5,291.875,5,2.0
70.5,293.125,5,2.0
70.5,294.375,5,2.0
70.5,295.625,5,2.0
70.5,296.875,5,2.0
70.5,298.125,4,1.0
70.5,299.37500000000006,4,1.0
70.5,300.625,3,0.0
70.5,301.875,3,0.0
70.5,303.125,3,0.0
70.5,304.375,3,0.0
70.5,305.625,3,0.0
70.5,306.875,4,1.0
70.5,308.125,4,1.0
70.5,309.375,3,0.0
70.5,310.625,2,-1.0
70.5,311.875,6,3.0
70.5,313.125,6,3.0
70.5,314.375,0,-3.0
70.5,315.625,0,-3.0
70.5,316.875,0,-3.0
70.5,318.125,0,-3.0
70.5,319.375,0,-3.0
70.5,320.62500000000006,0,-3.0
70.5,321.875,0,-3.0
70.5,323.125,0,-3.0
70.5,324.375,0,-3.0
70.5,325.625,0,-3.0
70.5,326.875,0,-3.0
70.5,328.125,0,-3.0
70.5,329.375,0,-3.0
70.5,330.625,0,-3.0
70.5,331.875,4,1.0
70.5,333.125,4,1.0
70.5,334.375,4,1.0
70.5,335.625,3,0.0
70.5,336.875,2,-1.0
70.5,338.125,1,-2.0
70.5,339.375,2,-1.0
70.5,340.625,4,1.0
70.5,341.875,2,-1.0
70.5,343.125,5,2.0
70.5,344.37500000000006,5,2.0
70.5,345.625,5,2.0
70.5,346.875,6,3.0
70.5,348.125,6,3.0
70.5,349.375,6,3.0
70.5,350.625,6,3.0
70.5,351.875,7,4.0
70.5,353.125,8,5.0
70.5,354.375,8,5.0
70.5,355.625,8,5.0
70.5,356.875,7,4.0
70.5,358.125,6,3.0
70.5,359.375,6,3.0
71.5,0.625,5,2.0
71.5,1.8749999999999998,4,1.0
71.5,3.125,4,1.0
71.5,4.375,4,1.0
71.5,5.625,4,1.0
71.5,6.875,4,1.0
71.5,8.125,4,1.0
71.5,9.375,4,1.0
71.5,10.625,4,1.0
71.5,11.875,2,-1.0
71.5,13.125000000000002,2,-1.0
71.5,14.375,2,-1.0
71.5,15.625000000000002,1,-2.0
71.5,16.875,1,-2.0
71.5,18.125,1,-2.0
71.5,19.375,1,-2.0
71.5,20.625,1,-2.0
71.5,21.875,1,-2.0
71.5,23.125,2,-1.0
71.5,24.375,2,-1.0
71.5,25.625,2,-1.0
71.5,26.875,2,-1.0
71.5,28.125,3,0.0
71.5,29.375,4,1.0
71.5,30.625000000000004,5,2.0
71.5,31.875000000000004,7,4.0
71.5,33.125,8,5.0
71.5,34.375,9,6.0
71.5,35.625,10,7.0
71.5,36.875,11,8.0
71.5,38.125,11,8.0
71.5,39.375,11,8.0
71.5,40.625,10,7.0
71.5,41.875,9,6.0
71.5,43.125,9,6.0
71.5,44.375,9,6.0
71.5,45.625,10,7.0
71.5,46.875,13,10.0
71.5,48.125,13,10.0
71.5,49.375,12,9.0
71.5,50.625,12,9.0
71.5,51.875,9,6.0
71.5,53.125,7,4.0
71.5,54.375,6,3.0
71.5,55.625,7,4.0
71.5,56.875,6,3.0
71.5,58.125,5,2.0
71.5,59.37499999999999,5,2.0
71.5,60.62499999999999,5,2.0
71.5,61.87500000000001,5,2.0
71.5,63.12500000000001,5,2.0
71.5,64.375,5,2.0
71.5,65.625,4,1.0
71.5,66.875,4,1.0
71.5,68.125,5,2.0
71.5,69.375,6,3.0
71.5,70.625,6,3.0
71.5,71.87500000000001,6,3.0
71.5,73.125,5,2.0
71.5,74.375,4,1.0
71.5,75.625,4,1.0
71.5,76.875,3,0.0
71.5,78.125,3,0.0
71.5,79.375,3,0.0
71.5,80.625,3,0.0
71.5,81.875,3,0.0
71.5,83.12500000000001,3,0.0
71.5,84.375,3,0.0
71.5,85.625,3,0.0
71.5,86.875,3,0.0
71.5,88.125,3,0.0
71.5,89.375,3,0.0
71.5,90.625,3,0.0
71.5,91.875,4,1.0
71.5,93.125,4,1.0
71.5,94.37500000000001,4,1.0
71.5,95.625,4,1.0
71.5,96.875,4,1.0
71.5,98.125,4,1.0
71.5,99.375,4,1.0
71.5,100.625,4,1.0
71.5,101.875,4,1.0
71.5,103.125,4,1.0
71.5,104.375,5,2.0
71.5,105.62500000000001,5,2.0
71.5,106.875,7,4.0
71.5,108.125,8,5.0
71.5,109.375,9,6.0
71.5,110.625,9,6.0
71.5,111.875,9,6.0
71.5,113.125,11,8.0
71.5,114.375,10,7.0
71.5,115.62500000000001,11,8.0
71.5,116.87500000000001,11,8.0
71.5,118.125,11,8.0
71.5,119.375,10,7.0
71.5,120.625,7,4.0
71.5,121.875,7,4.0
71.5,123.125,8,5.0
71.5,124.375,9,6.0
71.5,125.625,10,7.0
71.5,126.875,10,7.0
71.5,128.125,11,8.0
71.5,129.375,12,9.0
71.5,130.625,13,10.0
71.5,131.875,11,8.0
71.5,133.12500000000003,9,6.0
71.5,134.375,9,6.0
71.5,135.625,10,7.0
71.5,136.875,10,7.0
71.5,138.125,11,8.0
71.5,139.375,11,8.0
71.5,140.625,10,7.0
71.5,141.875,9,6.0
71.5,143.125,9,6.0
71.5,144.375,9,6.0
71.5,145.625,8,5.0
71.5,146.875,7,4.0
71.5,148.125,6,3.0
71.5,149.375,6,3.0
71.5,150.625,5,2.0
71.5,151.875,5,2.0
71.5,153.125,5,2.0
71.5,154.375,5,2.0
71.5,155.625,6,3.0
71.5,156.875,7,4.0
71.5,158.125,7,4.0
71.5,159.375,7,4.0
71.5,160.625,9,6.0
71.5,161.875,9,6.0
71.5,163.125,10,7.0
71.5,164.375,12,9.0
71.5,165.625,13,10.0
71.5,166.875,12,9.0
71.5,168.125,13,10.0
71.5,169.375,12,9.0
71.5,170.625,12,9.0
71.5,171.875,13,10.0
71.5,173.125,13,10.0
71.5,174.375,13,10.0
71.5,175.625,13,10.0
71.5,176.87500000000003,13,10.0
71.5,178.125,12,9.0
71.5,179.375,12,9.0
71.5,180.625,12,9.0
71.5,181.875,12,9.0
71.5,183.125,12,9.0
71.5,184.375,12,9.0
71.5,185.625,13,10.0
71.5,186.875,14,11.0
71.5,188.125,12,9.0
71.5,189.375,12,9.0
71.5,190.625,13,10.0
71.5,191.875,12,9.0
71.5,193.125,14,11.0
71.5,194.375,14,11.0
71.5,195.625,17,14.0
71.5,196.875,17,14.0
71.5,198.125,16,13.0
71.5,199.37500000000003,16,13.0
71.5,200.625,16,13.0
71.5,201.875,16,13.0
71.5,203.125,16,13.0
71.5,204.375,15,12.0
71.5,205.625,15,12.0
71.5,206.875,15,12.0
71.5,208.125,15,12.0
71.5,209.375,15,12.0
71.5,210.625,14,11.0
71.5,211.875,14,11.0
71.5,213.125,15,12.0
71.5,214.375,16,13.0
71.5,215.625,16,13.0
71.5,216.875,16,13.0
71.5,218.125,16,13.0
71.5,219.375,15,12.0
71.5,220.625,15,12.0
71.5,221.87500000000003,15,12.0
71.5,223.125,14,11.0
71.5,224.375,16,13.0
71.5,225.625,16,13.0
71.5,226.875,16,13.0
71.5,228.125,17,14.0
71.5,229.375,16,13.0
71.5,230.62499999999997,16,13.0
71.5,231.875,15,12.0
71.5,233.12500000000003,15,12.0
71.5,234.375,15,12.0
71.5,235.62500000000003,16,13.0
71.5,236.875,17,14.0
71.5,238.12500000000003,15,12.0
71.5,239.375,14,11.0
71.5,240.62500000000003,14,11.0
71.5,241.875,15,12.0
71.5,243.12500000000003,15,12.0
71.5,244.375,15,12.0
71.5,245.625,15,12.0
71.5,246.875,15,12.0
71.5,248.125,13,10.0
71.5,249.37499999999997,11,8.0
71.5,250.625,9,6.0
71.5,251.87499999999997,7,4.0
71.5,253.125,7,4.0
71.5,254.37500000000003,7,4.0
71.5,255.625,7,4.0
71.5,256.875,7,4.0
71.5,258.125,5,2.0
71.5,259.375,5,2.0
71.5,260.625,6,3.0
71.5,261.875,7,4.0
71.5,263.125,7,4.0
71.5,264.375,7,4.0
71.5,265.625,7,4.0
71.5,266.875,7,4.0
71.5,268.125,8,5.0
71.5,269.375,8,5.0
71.5,270.625,8,5.0
71.5,271.875,8,5.0
71.5,273.125,8,5.0
71.5,274.375,7,4.0
71.5,275.625,6,3.0
71.5,276.875,7,4.0
71.5,278.125,7,4.0
71.5,279.375,5,2.0
71.5,280.625,6,3.0
71.5,281.875,7,4.0
71.5,283.125,7,4.0
71.5,284.375,8,5.0
71.5,285.625,6,3.0
71.5,286.875,6,3.0
71.5,288.125,6,3.0
71.5,289.375,5,2.0
71.5,290.625,6,3.0
71.5,291.875,6,3.0
71.5,293.125,6,3.0
71.5,294.375,5,2.0
71.5,295.625,5,2.0
71.5,296.875,5,2.0
71.5,298.125,4,1.0
71.5,299.37500000000006,5,2.0
71.5,300.625,3,0.0
71.5,301.875,1,-2.0
71.5,303.125,1,-2.0
71.5,304.375,2,-1.0
71.5,305.625,4,1.0
71.5,306.875,4,1.0
71.5,308.125,4,1.0
71.5,309.375,4,1.0
71.5,310.625,3,0.0
71.5,311.875,0,-3.0
71.5,313.125,0,-3.0
71.5,314.375,0,-3.0
71.5,315.625,0,-3.0
71.5,316.875,0,-3.0
71.5,318.125,0,-3.0
71.5,319.375,0,-3.0
71.5,320.62500000000006,0,-3.0
71.5,321.875,0,-3.0
71.5,323.125,0,-3.0
71.5,324.375,0,-3.0
71.5,325.625,0,-3.0
71.5,326.875,0,-3.0
71.5,328.125,0,-3.0
71.5,329.375,0,-3.0
71.5,330.625,3,0.0
71.5,331.875,3,0.0
71.5,333.125,3,0.0
71.5,334.375,2,-1.0
71.5,335.625,1,-2.0
71.5,336.875,1,-2.0
71.5,338.125,2,-1.0
71.5,339.375,2,-1.0
71.5,340.625,2,-1.0
71.5,341.875,2,-1.0
71.5,343.125,4,1.0
71.5,344.37500000000006,5,2.0
71.5,345.625,6,3.0
71.5,346.875,6,3.0
71.5,348.125,6,3.0
71.5,349.375,7,4.0
71.5,350.625,7,4.0
71.5,351.875,7,4.0
71.5,353.125,5,2.0
71.5,354.375,7,4.0
71.5,355.625,6,3.0
71.5,356.875,6,3.0
71.5,358.125,5,2.0
71.5,359.375,6,3.0
72.5,0.625,4,1.0
72.5,1.8749999999999998,4,1.0
72.5,3.125,4,1.0
72.5,4.375,4,1.0
72.5,5.625,4,1.0
72.5,6.875,4,1.0
72.5,8.125,4,1.0
72.5,9.375,3,0.0
72.5,10.625,2,-1.0
72.5,11.875,2,-1.0
72.5,13.125000000000002,1,-2.0
72.5,14.375,1,-2.0
72.5,15.625000000000002,1,-2.0
72.5,16.875,1,-2.0
72.5,18.125,1,-2.0
72.5,19.375,1,-2.0
72.5,20.625,1,-2.0
72.5,21.875,1,-2.0
72.5,23.125,2,-1.0
72.5,24.375,2,-1.0
72.5,25.625,2,-1.0
72.5,26.875,2,-1.0
72.5,28.125,2,-1.0
72.5,29.375,4,1.0
72.5,30.625000000000004,5,2.0
72.5,31.875000000000004,6,3.0
72.5,33.125,6,3.0
72.5,34.375,8,5.0
72.5,35.625,9,6.0
72.5,36.875,9,6.0
72.5,38.125,9,6.0
72.5,39.375,9,6.0
72.5,40.625,9,6.0
72.5,41.875,9,6.0
72.5,43.125,8,5.0
72.5,44.375,7,4.0
72.5,45.625,7,4.0
72.5,46.875,9,6.0
72.5,48.125,10,7.0
72.5,49.375,9,6.0
72.5,50.625,9,6.0
72.5,51.875,9,6.0
72.5,53.125,8,5.0
72.5,54.375,6,3.0
72.5,55.625,3,0.0
72.5,56.875,3,0.0
72.5,58.125,3,0.0
72.5,59.37499999999999,3,0.0
72.5,60.62499999999999,3,0.0
72.5,61.87500000000001,3,0.0
72.5,63.12500000000001,4,1.0
72.5,64.375,4,1.0
72.5,65.625,4,1.0
72.5,66.875,4,1.0
72.5,68.125,5,2.0
72.5,69.375,5,2.0
72.5,70.625,5,2.0
72.5,71.87500000000001,5,2.0
72.5,73.125,5,2.0
72.5,74.375,5,2.0
72.5,75.625,5,2.0
72.5,76.875,4,1.0
72.5,78.125,3,0.0
72.5,79.375,3,0.0
72.5,80.625,3,0.0
72.5,81.875,3,0.0
72.5,83.12500000000001,3,0.0
72.5,84.375,3,0.0
72.5,85.625,3,0.0
72.5,86.875,3,0.0
72.5,88.125,3,0.0
72.5,89.375,3,0.0
72.5,90.625,3,0.0
72.5,91.875,3,0.0
72.5,93.125,4,1.0
72.5,94.37500000000001,4,1.0
72.5,95.625,4,1.0
72.5,96.875,4,1.0
72.5,98.125,4,1.0
72.5,99.375,4,1.0
72.5,100.625,4,1.0
72.5,101.875,4,1.0
72.5,103.125,5,2.0
72.5,104.375,5,2.0
72.5,105.62500000000001,5,2.0
72.5,106.875,5,2.0
72.5,108.125,8,5.0
72.5,109.375,9,6.0
72.5,110.625,9,6.0
72.5,111.875,11,8.0
72.5,113.125,11,8.0
72.5,114.375,11,8.0
72.5,115.62500000000001,11,8.0
72.5,116.87500000000001,12,9.0
72.5,118.125,10,7.0
72.5,119.375,9,6.0
72.5,120.625,8,5.0
72.5,121.875,8,5.0
72.5,123.125,10,7.0
72.5,124.375,11,8.0
72.5,125.625,13,10.0
72.5,126.875,14,11.0
72.5,128.125,15,12.0
72.5,129.375,15,12.0
72.5,130.625,14,11.0
72.5,131.875,9,6.0
72.5,133.12500000000003,9,6.0
72.5,134.375,10,7.0
72.5,135.625,13,10.0
72.5,136.875,14,11.0
72.5,138.125,13,10.0
72.5,139.375,12,9.0
72.5,140.625,10,7.0
72.5,141.875,9,6.0
72.5,143.125,9,6.0
72.5,144.375,9,6.0
72.5,145.625,9,6.0
72.5,146.875,6,3.0
72.5,148.125,6,3.0
72.5,149.375,6,3.0
72.5,150.625,5,2.0
72.5,151.875,5,2.0
72.5,153.125,6,3.0
72.5,154.375,6,3.0
72.5,155.625,6,3.0
72.5,156.875,7,4.0
72.5,158.125,7,4.0
72.5,159.375,7,4.0
72.5,160.625,7,4.0
72.5,161.875,8,5.0
72.5,163.125,10,7.0
72.5,164.375,12,9.0
72.5,165.625,12,9.0
72.5,166.875,10,7.0
72.5,168.125,12,9.0
72.5,169.375,12,9.0
72.5,170.625,13,10.0
72.5,171.875,13,10.0
72.5,173.125,13,10.0
72.5,174.375,13,10.0
72.5,175.625,13,10.0
72.5,176.87500000000003,14,11.0
72.5,178.125,13,10.0
72.5,179.375,13,10.0
72.5,180.625,13,10.0
72.5,181.875,14,11.0
72.5,183.125,15,12.0
72.5,184.375,15,12.0
72.5,185.625,14,11.0
